Date,Value,Open,High,Low,Vol.,Change %
10/16/2019,1489.77,1481.28,1491.60,1477.05,,0.58%
10/15/2019,1481.17,1493.25,1497.99,1477.46,,-0.79%
10/14/2019,1492.90,1488.60,1497.10,1482.60,,0.20%
10/11/2019,1489.85,1494.46,1503.49,1474.30,,-0.30%
10/10/2019,1494.30,1505.60,1517.07,1491.40,,-0.76%
10/09/2019,1505.70,1506.06,1511.60,1499.70,,0.01%
10/08/2019,1505.51,1493.40,1508.56,1487.49,,0.80%
10/07/2019,1493.60,1504.76,1509.47,1489.94,,-0.73%
10/04/2019,1504.60,1505.19,1510.94,1497.01,,-0.03%
10/03/2019,1505.00,1499.55,1518.75,1495.85,,0.37%
10/02/2019,1499.51,1479.19,1504.98,1474.25,,1.39%
10/01/2019,1478.98,1472.30,1487.42,1458.90,,0.46%
09/30/2019,1472.25,1497.08,1500.50,1464.24,,-1.65%
09/27/2019,1496.94,1506.18,1507.79,1486.98,,-0.59%
09/26/2019,1505.80,1503.89,1512.60,1501.74,,0.11%
09/25/2019,1504.15,1531.60,1535.40,1501.41,,-1.84%
09/24/2019,1532.30,1522.50,1536.10,1515.95,,0.67%
09/23/2019,1522.12,1516.65,1527.05,1511.35,,0.33%
09/20/2019,1517.15,1499.60,1517.21,1498.00,,1.20%
09/19/2019,1499.20,1493.60,1504.20,1488.80,,0.35%
09/18/2019,1493.90,1501.40,1511.25,1484.41,,-0.61%
09/17/2019,1503.10,1499.45,1507.90,1493.90,,0.29%
09/16/2019,1498.80,1503.59,1512.81,1496.20,,0.68%
09/13/2019,1488.70,1498.45,1509.06,1485.51,,-0.68%
09/12/2019,1498.95,1497.45,1523.86,1488.65,,0.09%
09/11/2019,1497.60,1486.45,1498.41,1484.90,,0.75%
09/10/2019,1486.40,1499.60,1501.90,1484.80,,-0.84%
09/09/2019,1498.95,1507.10,1515.50,1497.60,,-0.53%
09/06/2019,1506.95,1519.25,1527.70,1502.75,,-0.82%
09/05/2019,1519.35,1552.45,1553.25,1509.28,,-2.14%
09/04/2019,1552.60,1547.05,1557.25,1533.68,,0.36%
09/03/2019,1547.00,1529.60,1549.80,1521.40,,1.07%
09/02/2019,1530.59,1520.05,1533.77,1519.05,,0.68%
08/30/2019,1520.25,1527.60,1533.40,1517.51,,-0.49%
08/29/2019,1527.70,1539.20,1550.70,1519.40,,-0.74%
08/28/2019,1539.10,1541.69,1547.10,1531.50,,-0.23%
08/27/2019,1542.64,1526.25,1544.63,1524.75,,1.07%
08/26/2019,1526.35,1539.25,1554.91,1524.55,,-0.03%
08/23/2019,1526.85,1499.55,1530.43,1493.45,,1.87%
08/22/2019,1498.80,1502.10,1504.60,1491.70,,-0.23%
08/21/2019,1502.30,1507.70,1508.40,1496.10,,-0.32%
08/20/2019,1507.10,1495.55,1508.39,1492.75,,0.79%
08/19/2019,1495.30,1511.00,1512.90,1492.40,,-1.24%
08/16/2019,1514.15,1524.00,1527.80,1504.20,,-0.59%
08/15/2019,1523.20,1516.74,1526.76,1508.25,,0.45%
08/14/2019,1516.34,1501.38,1524.10,1494.25,,1.00%
08/13/2019,1501.39,1510.61,1534.56,1481.31,,-0.66%
08/12/2019,1511.40,1497.51,1517.71,1487.68,,0.95%
08/09/2019,1497.24,1501.40,1508.40,1494.62,,-0.25%
08/08/2019,1500.95,1501.95,1510.35,1490.74,,-0.02%
08/07/2019,1501.20,1474.25,1510.40,1472.36,,1.83%
08/06/2019,1474.27,1464.20,1475.21,1456.65,,0.72%
08/05/2019,1463.80,1440.60,1469.80,1436.90,,1.60%
08/02/2019,1440.70,1445.66,1448.05,1430.08,,-0.32%
08/01/2019,1445.31,1411.21,1445.81,1400.56,,2.23%
07/31/2019,1413.80,1430.91,1432.94,1411.35,,-1.19%
07/30/2019,1430.85,1426.71,1433.03,1421.91,,0.27%
07/29/2019,1426.94,1419.04,1428.25,1416.86,,0.58%
07/26/2019,1418.69,1414.59,1424.80,1413.77,,0.29%
07/25/2019,1414.53,1426.60,1433.86,1411.17,,-0.80%
07/24/2019,1425.90,1417.26,1429.30,1416.20,,0.60%
07/23/2019,1417.39,1425.15,1429.25,1414.20,,-0.54%
07/22/2019,1425.12,1425.15,1429.83,1422.35,,-0.01%
07/19/2019,1425.30,1446.38,1452.98,1420.29,,-1.45%
07/18/2019,1446.30,1426.90,1448.30,1414.66,,1.37%
07/17/2019,1426.80,1406.41,1427.00,1399.95,,1.46%
07/16/2019,1406.33,1414.69,1418.43,1401.18,,-0.55%
07/15/2019,1414.08,1415.90,1419.75,1407.76,,-0.12%
07/12/2019,1415.74,1403.85,1416.88,1403.06,,0.84%
07/11/2019,1404.00,1419.40,1426.40,1401.60,,-1.06%
07/10/2019,1419.00,1397.80,1419.20,1389.75,,1.51%
07/09/2019,1397.90,1395.30,1399.90,1386.21,,0.17%
07/08/2019,1395.50,1399.95,1407.90,1391.75,,-0.32%
07/05/2019,1399.95,1415.81,1424.36,1386.92,,-1.11%
07/04/2019,1415.64,1419.80,1422.00,1410.59,,-0.23%
07/03/2019,1418.94,1419.95,1436.39,1412.48,,0.04%
07/02/2019,1418.44,1383.40,1419.72,1383.40,,2.47%
07/01/2019,1384.31,1392.83,1397.56,1381.76,,-1.79%
06/28/2019,1409.50,1409.56,1424.64,1406.81,,-0.01%
06/27/2019,1409.68,1409.56,1412.00,1400.25,,0.07%
06/26/2019,1408.75,1423.91,1424.06,1402.38,,-1.02%
06/25/2019,1423.25,1419.17,1439.03,1412.30,,0.26%
06/24/2019,1419.55,1401.35,1421.30,1400.48,,1.47%
06/21/2019,1399.05,1388.22,1411.18,1382.40,,0.78%
06/20/2019,1388.18,1360.36,1393.24,1357.80,,2.05%
06/19/2019,1360.27,1346.56,1362.50,1341.15,,1.02%
06/18/2019,1346.48,1340.09,1354.60,1338.65,,0.52%
06/17/2019,1339.54,1341.91,1343.38,1332.70,,-0.15%
06/14/2019,1341.58,1341.55,1358.29,1337.83,,-0.06%
06/13/2019,1342.35,1334.00,1343.43,1332.27,,0.66%
06/12/2019,1333.55,1326.78,1338.62,1326.18,,0.50%
06/11/2019,1326.91,1328.26,1330.06,1319.60,,-0.09%
06/10/2019,1328.13,1335.96,1337.84,1324.90,,-0.94%
06/07/2019,1340.70,1335.60,1348.48,1330.08,,0.39%
06/06/2019,1335.55,1332.36,1340.43,1327.80,,0.40%
06/05/2019,1330.18,1325.50,1344.26,1324.60,,0.37%
06/04/2019,1325.28,1325.05,1329.38,1319.98,,0.01%
06/03/2019,1325.17,1307.55,1328.30,1306.70,,1.50%
05/31/2019,1305.65,1288.35,1307.04,1288.09,,1.30%
05/30/2019,1288.85,1279.71,1289.22,1274.79,,0.72%
05/29/2019,1279.60,1279.71,1285.77,1278.87,,0.01%
05/28/2019,1279.49,1285.59,1286.86,1276.07,,-0.44%
05/27/2019,1285.20,1285.80,1287.72,1283.80,,0.02%
05/24/2019,1284.89,1283.40,1285.42,1280.45,,0.11%
05/23/2019,1283.45,1273.80,1287.63,1272.58,,0.77%
05/22/2019,1273.62,1274.61,1277.42,1272.15,,-0.11%
05/21/2019,1274.97,1277.95,1278.06,1269.22,,-0.22%
05/20/2019,1277.74,1277.80,1279.14,1273.47,,0.01%
05/17/2019,1277.55,1286.50,1289.29,1274.91,,-0.71%
05/16/2019,1286.65,1296.75,1298.92,1283.95,,-0.77%
05/15/2019,1296.66,1297.17,1301.02,1292.70,,-0.03%
05/14/2019,1297.03,1300.11,1303.51,1293.33,,-0.22%
05/13/2019,1299.90,1286.56,1301.35,1281.60,,1.08%
05/10/2019,1286.00,1284.36,1289.73,1283.21,,0.14%
05/09/2019,1284.14,1280.49,1288.52,1279.41,,0.25%
05/08/2019,1280.93,1284.16,1291.79,1279.35,,-0.33%
05/07/2019,1285.15,1281.55,1286.74,1278.50,,0.38%
05/06/2019,1280.33,1281.06,1285.76,1276.60,,0.09%
05/03/2019,1279.19,1270.61,1282.67,1268.81,,0.68%
05/02/2019,1270.54,1276.81,1278.18,1266.10,,-0.48%
05/01/2019,1276.61,1283.46,1287.21,1272.99,,-0.54%
04/30/2019,1283.60,1279.98,1286.39,1279.54,,0.30%
04/29/2019,1279.80,1286.40,1286.81,1277.78,,-0.50%
04/26/2019,1286.25,1277.42,1288.99,1276.05,,0.70%
04/25/2019,1277.35,1275.60,1282.78,1273.50,,0.16%
04/24/2019,1275.36,1272.31,1278.74,1268.55,,0.23%
04/23/2019,1272.40,1275.26,1276.66,1266.15,,-0.20%
04/22/2019,1274.92,1275.83,1279.96,1273.45,,-0.04%
04/18/2019,1275.39,1273.38,1277.95,1271.02,,0.10%
04/17/2019,1274.14,1276.86,1280.06,1272.93,,-0.19%
04/16/2019,1276.57,1287.91,1289.00,1273.10,,-0.88%
04/15/2019,1287.88,1290.45,1292.01,1282.21,,-0.20%
04/12/2019,1290.40,1292.30,1296.05,1290.11,,-0.17%
04/11/2019,1292.60,1307.95,1309.36,1289.45,,-1.18%
04/10/2019,1308.05,1303.96,1310.75,1300.89,,0.30%
04/09/2019,1304.13,1297.24,1306.34,1296.55,,0.52%
04/08/2019,1297.41,1291.65,1303.86,1291.35,,0.44%
04/05/2019,1291.70,1292.46,1293.77,1284.46,,-0.05%
04/04/2019,1292.38,1289.95,1294.36,1280.84,,0.19%
04/03/2019,1289.90,1292.21,1294.67,1288.20,,-0.25%
04/02/2019,1293.15,1287.55,1293.15,1285.16,,0.43%
04/01/2019,1287.66,1291.33,1297.04,1286.50,,-0.35%
03/29/2019,1292.15,1290.14,1299.82,1286.60,,0.12%
03/28/2019,1290.55,1309.85,1312.63,1288.70,,-1.47%
03/27/2019,1309.87,1315.81,1319.57,1308.07,,-0.43%
03/26/2019,1315.51,1321.51,1323.24,1312.51,,-0.48%
03/25/2019,1321.90,1313.05,1324.43,1310.80,,0.65%
03/22/2019,1313.38,1309.14,1315.08,1306.81,,0.30%
03/21/2019,1309.45,1312.64,1320.47,1303.25,,-0.23%
03/20/2019,1312.48,1305.61,1316.83,1298.50,,0.45%
03/19/2019,1306.55,1303.45,1311.07,1302.45,,0.22%
03/18/2019,1303.70,1301.64,1306.78,1298.12,,0.18%
03/15/2019,1301.38,1295.74,1306.58,1293.66,,0.39%
03/14/2019,1296.28,1309.61,1310.46,1292.75,,-0.99%
03/13/2019,1309.28,1302.01,1311.33,1300.56,,0.56%
03/12/2019,1302.01,1293.71,1302.19,1292.06,,0.60%
03/11/2019,1294.25,1298.70,1299.27,1290.15,,-0.32%
03/08/2019,1298.39,1285.91,1300.99,1285.29,,0.98%
03/07/2019,1285.74,1286.71,1289.06,1281.16,,-0.08%
03/06/2019,1286.76,1287.62,1291.07,1283.45,,-0.05%
03/05/2019,1287.43,1286.67,1289.75,1280.95,,0.06%
03/04/2019,1286.66,1293.62,1297.11,1282.75,,-0.53%
03/01/2019,1293.56,1312.81,1315.33,1290.16,,-1.48%
02/28/2019,1313.05,1320.18,1327.42,1312.54,,-0.52%
02/27/2019,1319.88,1328.91,1329.63,1316.51,,-0.68%
02/26/2019,1328.96,1327.44,1330.59,1323.61,,0.14%
02/25/2019,1327.12,1328.57,1332.59,1325.03,,-0.05%
02/22/2019,1327.80,1323.52,1333.17,1321.16,,0.33%
02/21/2019,1323.49,1338.89,1341.88,1322.24,,-1.12%
02/20/2019,1338.49,1341.25,1346.81,1336.63,,-0.20%
02/19/2019,1341.16,1325.90,1341.87,1322.33,,1.07%
02/18/2019,1326.90,1321.95,1328.39,1321.11,,0.42%
02/15/2019,1321.41,1312.98,1322.98,1311.16,,0.68%
02/14/2019,1312.55,1306.16,1314.43,1302.63,,0.49%
02/13/2019,1306.19,1310.88,1318.19,1304.50,,-0.36%
02/12/2019,1310.89,1308.55,1315.12,1306.64,,0.20%
02/11/2019,1308.33,1314.22,1314.88,1303.58,,-0.44%
02/08/2019,1314.07,1310.14,1315.72,1307.23,,0.30%
02/07/2019,1310.09,1305.87,1311.99,1302.17,,0.30%
02/06/2019,1306.22,1315.03,1315.88,1305.38,,-0.67%
02/05/2019,1315.01,1311.75,1316.86,1310.30,,0.25%
02/04/2019,1311.75,1317.55,1318.80,1308.26,,-0.47%
02/01/2019,1318.00,1320.95,1323.58,1315.66,,-0.22%
01/31/2019,1320.94,1320.18,1326.68,1317.55,,0.08%
01/30/2019,1319.91,1312.27,1323.74,1308.81,,0.61%
01/29/2019,1311.93,1303.53,1312.05,1302.12,,0.64%
01/28/2019,1303.53,1303.49,1304.49,1297.26,,0.02%
01/25/2019,1303.22,1280.94,1303.69,1279.39,,1.74%
01/24/2019,1280.94,1282.74,1285.15,1276.97,,-0.11%
01/23/2019,1282.39,1285.34,1286.92,1278.38,,-0.21%
01/22/2019,1285.04,1279.73,1285.84,1277.25,,0.37%
01/21/2019,1280.28,1281.75,1284.29,1277.06,,-0.09%
01/18/2019,1281.49,1292.18,1292.86,1280.64,,-0.81%
01/17/2019,1291.90,1293.99,1295.84,1288.96,,-0.13%
01/16/2019,1293.52,1289.13,1295.02,1287.59,,0.33%
01/15/2019,1289.31,1291.76,1294.70,1286.37,,-0.19%
01/14/2019,1291.73,1287.16,1295.90,1287.16,,0.29%
01/11/2019,1288.00,1286.72,1295.65,1286.25,,0.13%
01/10/2019,1286.38,1293.11,1297.14,1285.81,,-0.52%
01/09/2019,1293.13,1285.36,1293.95,1279.63,,0.61%
01/08/2019,1285.35,1289.13,1290.69,1279.20,,-0.26%
01/07/2019,1288.67,1285.78,1295.14,1282.29,,0.29%
01/04/2019,1284.92,1294.06,1298.51,1276.49,,-0.70%
01/03/2019,1293.99,1285.12,1295.27,1284.16,,0.72%
01/02/2019,1284.77,1281.62,1288.69,1278.33,,0.17%
01/01/2019,1282.62,1283.13,1283.24,1282.62,,-0.02%
12/31/2018,1282.82,1280.08,1284.18,1277.09,,0.16%
12/28/2018,1280.75,1275.22,1282.17,1273.98,,0.43%
12/27/2018,1275.22,1266.89,1279.04,1266.09,,0.65%
12/26/2018,1266.98,1270.33,1279.14,1264.34,,-0.17%
12/24/2018,1269.13,1259.09,1270.13,1258.34,,1.04%
12/21/2018,1256.01,1260.10,1262.84,1253.37,,-0.33%
12/20/2018,1260.14,1243.70,1266.79,1242.89,,1.35%
12/19/2018,1243.39,1249.67,1258.41,1241.54,,-0.48%
12/18/2018,1249.38,1246.01,1250.36,1244.44,,0.28%
12/17/2018,1245.91,1237.25,1248.18,1235.47,,0.62%
12/14/2018,1238.21,1242.41,1243.11,1232.48,,-0.34%
12/13/2018,1242.46,1246.02,1247.13,1240.23,,-0.27%
12/12/2018,1245.80,1243.25,1247.56,1241.95,,0.23%
12/11/2018,1242.94,1244.53,1249.62,1240.55,,-0.13%
12/10/2018,1244.59,1250.43,1250.62,1241.21,,-0.28%
12/07/2018,1248.10,1238.32,1250.42,1237.49,,0.82%
12/06/2018,1237.99,1237.87,1244.70,1234.64,,0.03%
12/05/2018,1237.56,1238.54,1239.35,1232.96,,-0.08%
12/04/2018,1238.55,1231.35,1242.24,1230.41,,0.61%
12/03/2018,1231.08,1223.12,1234.94,1221.09,,0.75%
11/30/2018,1221.97,1223.97,1225.65,1216.24,,-0.17%
11/29/2018,1223.99,1221.43,1229.35,1220.49,,0.24%
11/28/2018,1221.11,1214.64,1226.32,1210.73,,0.53%
11/27/2018,1214.69,1222.65,1225.60,1211.74,,-0.63%
11/26/2018,1222.37,1224.00,1228.13,1221.14,,-0.07%
11/23/2018,1223.19,1227.33,1229.27,1220.53,,-0.35%
11/22/2018,1227.45,1226.69,1229.80,1225.30,,0.12%
11/21/2018,1226.02,1221.55,1230.15,1219.23,,0.37%
11/20/2018,1221.55,1224.37,1229.17,1219.67,,-0.20%
11/19/2018,1224.05,1221.76,1225.26,1217.52,,0.21%
11/16/2018,1221.47,1213.02,1225.37,1212.48,,0.70%
11/15/2018,1213.00,1210.87,1216.36,1207.56,,0.17%
11/14/2018,1210.91,1202.26,1216.33,1197.12,,0.71%
11/13/2018,1202.35,1200.96,1205.57,1196.29,,0.14%
11/12/2018,1200.65,1209.46,1211.45,1200.18,,-0.74%
11/09/2018,1209.60,1223.88,1223.97,1206.52,,-1.14%
11/08/2018,1223.54,1225.99,1227.05,1219.63,,-0.21%
11/07/2018,1226.11,1227.24,1236.23,1223.31,,-0.06%
11/06/2018,1226.80,1231.66,1236.31,1223.41,,-0.37%
11/05/2018,1231.30,1233.36,1235.46,1226.88,,-0.13%
11/02/2018,1232.89,1234.04,1236.79,1229.85,,-0.03%
11/01/2018,1233.24,1215.20,1237.83,1214.84,,1.54%
10/31/2018,1214.54,1223.00,1223.70,1211.92,,-0.73%
10/30/2018,1223.44,1230.17,1231.45,1220.22,,-0.51%
10/29/2018,1229.74,1234.16,1235.79,1224.45,,-0.31%
10/26/2018,1233.59,1232.24,1243.73,1229.80,,0.11%
10/25/2018,1232.23,1234.59,1239.85,1228.08,,-0.16%
10/24/2018,1234.22,1231.06,1234.27,1225.74,,0.30%
10/23/2018,1230.49,1222.32,1240.00,1221.72,,0.68%
10/22/2018,1222.17,1228.61,1230.18,1220.30,,-0.34%
10/19/2018,1226.32,1225.66,1231.07,1223.03,,0.05%
10/18/2018,1225.75,1222.35,1230.85,1218.78,,0.25%
10/17/2018,1222.68,1224.08,1229.90,1220.32,,-0.14%
10/16/2018,1224.43,1227.12,1232.77,1223.35,,-0.20%
10/15/2018,1226.93,1217.45,1233.65,1217.40,,0.74%
10/12/2018,1217.93,1224.17,1224.45,1215.61,,-0.52%
10/11/2018,1224.33,1195.01,1226.87,1191.30,,2.47%
10/10/2018,1194.78,1189.59,1195.19,1185.22,,0.43%
10/09/2018,1189.62,1189.01,1192.23,1183.49,,0.14%
10/08/2018,1188.01,1203.14,1204.49,1183.58,,-1.23%
10/05/2018,1202.86,1199.41,1206.18,1197.00,,0.27%
10/04/2018,1199.66,1197.35,1207.11,1195.76,,0.19%
10/03/2018,1197.37,1203.39,1208.77,1196.71,,-0.48%
10/02/2018,1203.10,1189.20,1208.65,1188.57,,1.23%
10/01/2018,1188.47,1192.55,1192.95,1184.95,,-0.30%
09/28/2018,1192.09,1183.21,1194.00,1180.74,,0.79%
09/27/2018,1182.80,1194.80,1198.94,1181.98,,-0.98%
09/26/2018,1194.46,1201.23,1202.84,1190.53,,-0.57%
09/25/2018,1201.31,1198.84,1203.71,1197.21,,0.20%
09/24/2018,1198.86,1198.56,1204.48,1194.23,,-0.06%
09/21/2018,1199.55,1207.52,1211.47,1191.97,,-0.66%
09/20/2018,1207.58,1204.16,1209.14,1201.47,,0.30%
09/19/2018,1203.99,1197.84,1206.53,1197.81,,0.47%
09/18/2018,1198.35,1202.14,1204.28,1196.21,,-0.21%
09/17/2018,1200.93,1193.18,1205.20,1192.97,,0.60%
09/14/2018,1193.71,1201.76,1208.98,1193.13,,-0.64%
09/13/2018,1201.44,1207.30,1213.39,1200.37,,-0.39%
09/12/2018,1206.19,1198.93,1209.22,1192.90,,0.66%
09/11/2018,1198.29,1195.73,1200.12,1187.95,,0.20%
09/10/2018,1195.88,1195.12,1198.92,1191.52,,0.00%
09/07/2018,1195.86,1200.03,1204.03,1193.28,,-0.36%
09/06/2018,1200.14,1197.19,1207.36,1195.59,,0.28%
09/05/2018,1196.75,1191.18,1198.82,1191.10,,0.45%
09/04/2018,1191.35,1201.29,1202.31,1189.55,,-0.82%
09/03/2018,1201.15,1200.59,1204.59,1196.11,,0.01%
08/31/2018,1201.09,1200.34,1209.17,1198.43,,0.10%
08/30/2018,1199.88,1206.32,1208.18,1196.32,,-0.56%
08/29/2018,1206.66,1201.28,1207.73,1200.90,,0.45%
08/28/2018,1201.26,1211.45,1214.68,1199.41,,-0.83%
08/27/2018,1211.35,1206.92,1212.75,1202.84,,0.45%
08/24/2018,1205.97,1185.32,1208.87,1183.32,,1.74%
08/23/2018,1185.31,1195.83,1197.00,1183.67,,-0.85%
08/22/2018,1195.51,1196.68,1201.91,1192.45,,-0.05%
08/21/2018,1196.12,1190.59,1197.38,1187.50,,0.47%
08/20/2018,1190.53,1183.71,1191.21,1182.63,,0.49%
08/17/2018,1184.77,1173.72,1185.42,1172.03,,0.90%
08/16/2018,1174.16,1175.73,1182.59,1160.56,,-0.06%
08/15/2018,1174.88,1194.50,1195.22,1173.33,,-1.60%
08/14/2018,1194.03,1194.17,1199.04,1192.14,,0.03%
08/13/2018,1193.64,1211.26,1214.23,1191.75,,-1.46%
08/10/2018,1211.30,1212.56,1217.48,1205.85,,-0.09%
08/09/2018,1212.35,1213.89,1217.65,1210.72,,-0.10%
08/08/2018,1213.61,1210.70,1216.26,1206.29,,0.21%
08/07/2018,1211.02,1207.67,1216.54,1207.67,,0.34%
08/06/2018,1206.94,1214.10,1218.69,1206.93,,-0.53%
08/03/2018,1213.43,1208.01,1220.41,1204.40,,0.45%
08/02/2018,1207.96,1215.25,1221.42,1207.20,,-0.67%
08/01/2018,1216.05,1224.00,1225.36,1215.76,,-0.64%
07/31/2018,1223.83,1221.73,1228.74,1214.82,,0.17%
07/30/2018,1221.80,1223.05,1225.59,1219.05,,-0.13%
07/27/2018,1223.38,1222.88,1227.64,1217.34,,0.06%
07/26/2018,1222.67,1231.31,1235.57,1222.17,,-0.73%
07/25/2018,1231.61,1224.31,1234.64,1223.10,,0.58%
07/24/2018,1224.55,1225.06,1229.83,1218.25,,0.00%
07/23/2018,1224.54,1231.28,1235.49,1222.08,,-0.59%
07/20/2018,1231.76,1223.49,1232.68,1215.84,,0.73%
07/19/2018,1222.80,1227.42,1229.27,1211.48,,-0.36%
07/18/2018,1227.18,1227.73,1229.92,1221.56,,-0.03%
07/17/2018,1227.51,1240.83,1245.35,1225.97,,-1.07%
07/16/2018,1240.82,1241.76,1246.29,1238.49,,-0.06%
07/13/2018,1241.52,1247.51,1248.54,1237.10,,-0.45%
07/12/2018,1247.14,1242.06,1248.94,1241.38,,0.40%
07/11/2018,1242.16,1255.81,1257.27,1241.29,,-1.07%
07/10/2018,1255.65,1257.69,1260.70,1247.23,,-0.17%
07/09/2018,1257.76,1255.12,1266.26,1255.12,,0.22%
07/06/2018,1254.99,1257.97,1259.53,1252.93,,-0.22%
07/05/2018,1257.76,1256.90,1260.17,1251.08,,0.06%
07/04/2018,1256.95,1252.42,1261.85,1252.16,,0.32%
07/03/2018,1252.93,1242.21,1257.41,1237.81,,0.88%
07/02/2018,1241.97,1253.50,1254.61,1239.59,,-0.88%
06/29/2018,1253.00,1247.74,1256.38,1246.51,,0.38%
06/28/2018,1248.28,1251.91,1254.65,1245.71,,-0.30%
06/27/2018,1252.02,1258.21,1260.52,1250.70,,-0.55%
06/26/2018,1258.99,1265.72,1268.03,1254.51,,-0.55%
06/25/2018,1266.00,1272.66,1273.54,1264.80,,-0.26%
06/22/2018,1269.28,1267.70,1271.79,1266.90,,0.16%
06/21/2018,1267.20,1268.58,1270.49,1261.22,,-0.07%
06/20/2018,1268.10,1274.75,1276.64,1267.80,,-0.52%
06/19/2018,1274.76,1278.41,1284.46,1270.39,,-0.28%
06/18/2018,1278.31,1279.16,1282.02,1277.08,,-0.12%
06/15/2018,1279.84,1302.15,1303.92,1275.85,,-1.72%
06/14/2018,1302.22,1299.85,1309.69,1297.34,,0.19%
06/13/2018,1299.71,1295.47,1301.53,1292.55,,0.29%
06/12/2018,1295.97,1300.09,1300.88,1293.00,,-0.32%
06/11/2018,1300.14,1299.17,1302.57,1294.13,,0.11%
06/08/2018,1298.75,1297.32,1301.27,1294.20,,0.13%
06/07/2018,1297.12,1296.41,1303.48,1295.08,,0.01%
06/06/2018,1297.00,1297.15,1302.85,1294.63,,0.07%
06/05/2018,1296.13,1292.34,1300.94,1289.79,,0.32%
06/04/2018,1291.98,1293.16,1298.47,1290.27,,-0.09%
06/01/2018,1293.14,1298.98,1300.72,1289.52,,-0.40%
05/31/2018,1298.32,1301.51,1306.86,1297.90,,-0.24%
05/30/2018,1301.48,1299.02,1304.70,1295.75,,0.20%
05/29/2018,1298.86,1298.68,1307.14,1294.30,,0.06%
05/28/2018,1298.11,1298.74,1300.47,1295.62,,-0.27%
05/25/2018,1301.61,1304.44,1308.24,1300.05,,-0.25%
05/24/2018,1304.88,1294.06,1306.97,1292.91,,0.86%
05/23/2018,1293.75,1291.50,1298.59,1288.61,,0.19%
05/22/2018,1291.32,1292.85,1296.44,1287.80,,-0.11%
05/21/2018,1292.68,1290.90,1293.53,1282.15,,0.01%
05/18/2018,1292.50,1291.35,1295.26,1286.81,,0.12%
05/17/2018,1291.00,1291.13,1295.29,1286.41,,0.00%
05/16/2018,1291.03,1290.32,1297.67,1287.01,,0.03%
05/15/2018,1290.64,1313.09,1315.24,1288.71,,-1.69%
05/14/2018,1312.82,1318.56,1322.76,1312.82,,-0.41%
05/11/2018,1318.22,1321.57,1326.49,1317.94,,-0.24%
05/10/2018,1321.39,1312.12,1323.14,1310.89,,0.66%
05/09/2018,1312.78,1314.46,1317.78,1304.48,,-0.13%
05/08/2018,1314.47,1313.57,1318.08,1306.20,,0.01%
05/07/2018,1314.30,1315.03,1319.22,1310.29,,-0.06%
05/04/2018,1315.05,1312.30,1315.61,1308.41,,0.23%
05/03/2018,1312.09,1305.18,1318.91,1305.02,,0.55%
05/02/2018,1304.85,1304.38,1313.80,1303.94,,0.07%
05/01/2018,1303.97,1315.58,1316.69,1301.88,,-0.87%
04/30/2018,1315.36,1322.81,1325.34,1310.51,,-0.56%
04/27/2018,1322.80,1317.57,1326.11,1316.26,,0.42%
04/26/2018,1317.28,1322.39,1326.96,1315.45,,-0.46%
04/25/2018,1323.33,1330.12,1332.40,1318.90,,-0.55%
04/24/2018,1330.68,1324.71,1333.04,1322.60,,0.43%
04/23/2018,1325.00,1335.81,1336.38,1322.81,,-0.76%
04/20/2018,1335.12,1346.06,1346.56,1335.07,,-0.78%
04/19/2018,1345.60,1349.33,1355.12,1341.23,,-0.28%
04/18/2018,1349.32,1347.50,1356.14,1342.10,,0.15%
04/17/2018,1347.29,1345.65,1349.80,1337.73,,0.10%
04/16/2018,1345.91,1344.58,1350.89,1340.17,,0.03%
04/13/2018,1345.46,1335.20,1347.50,1335.20,,0.75%
04/12/2018,1335.48,1352.70,1353.60,1333.96,,-1.32%
04/11/2018,1353.29,1339.94,1365.61,1339.68,,0.99%
04/10/2018,1340.05,1336.87,1343.55,1331.81,,0.29%
04/09/2018,1336.24,1333.14,1338.36,1326.98,,0.23%
04/06/2018,1333.20,1326.38,1335.59,1321.47,,0.50%
04/05/2018,1326.55,1333.02,1335.29,1322.80,,-0.51%
04/04/2018,1333.35,1332.82,1348.45,1331.59,,0.04%
04/03/2018,1332.83,1340.69,1342.87,1329.18,,-0.64%
04/02/2018,1341.35,1326.20,1345.26,1324.90,,1.23%
03/29/2018,1325.00,1325.41,1329.32,1322.21,,0.00%
03/28/2018,1324.99,1345.74,1347.39,1323.59,,-1.47%
03/27/2018,1344.71,1353.51,1357.06,1340.16,,-0.65%
03/26/2018,1353.46,1347.91,1356.37,1343.55,,0.46%
03/23/2018,1347.22,1329.17,1350.66,1329.17,,1.37%
03/22/2018,1328.95,1332.15,1335.23,1324.88,,-0.24%
03/21/2018,1332.17,1311.28,1336.96,1309.98,,1.60%
03/20/2018,1311.21,1317.00,1318.66,1307.31,,-0.44%
03/19/2018,1316.94,1313.94,1320.07,1307.89,,0.22%
03/16/2018,1314.00,1317.11,1322.67,1310.31,,-0.17%
03/15/2018,1316.26,1324.39,1328.16,1315.05,,-0.66%
03/14/2018,1325.00,1326.42,1330.42,1321.91,,-0.10%
03/13/2018,1326.39,1322.81,1328.66,1316.79,,0.25%
03/12/2018,1323.05,1323.69,1324.67,1315.39,,-0.05%
03/09/2018,1323.70,1322.32,1325.15,1313.05,,0.10%
03/08/2018,1322.35,1325.84,1329.39,1319.19,,-0.24%
